Review Id,User Name,Review,Rating,Date of Review,reviewCreatedVersion
189fa1e8-1baf-4d17-972f-fdc932cdbc7d,A Google user,Love it. Very helpful,4,2013-03-11,1.3
64df57f5-a58a-4b6f-9176-4441bcdb4b2e,A Google user,Muy buena...,5,2013-03-11,
b410b792-14ec-4f6f-bdaf-9c3d8c9a2824,A Google user,I haven't had to use any of the advise from this app yet but I'm very glad I have it at my fingertips. I also really like the teaching things.,5,2013-03-11,1.3
aec74db1-8fb8-4158-9022-5d1c5859df59,A Google user,Great info.  Very helpful,5,2013-03-10,1.3
0fd44c76-ccb9-440f-b976-ea8300974cc2,A Google user,It looks good and I would really want to use it but many parts of this app just aren't working like drag-and-drop in the quizzes. There are too many issues to list. It's just an absolute mess.,2,2013-03-08,1.3
46aff538-36c3-4632-a029-5dc784143dd2,A Google user,Can never have too much safety knowledge,5,2013-03-08,1.3
82a9188d-0192-46ac-bae3-54014ab099d8,A Google user,Must have app,5,2013-03-08,1.3
ed983c18-bd7d-47bb-b933-3542ff6643bf,A Google user,"The app is a must have like a smoke alarm in a home. Everyone needs to familiarise themselves with a fast first aid solution. My father got in an accident this summer, this app help notice that he had broken ribs (this is a man that is known to ""walk of"" serious injures)",5,2013-03-08,1.3
bf73a5c7-7e94-4065-bdf5-d27afa3375c9,A Google user,Everyone should have this app to obtain the basics of first aid in emergency cases .,5,2013-03-08,1.3
fde974ff-b3c1-4122-af64-4e4c255d2c85,A Google user,I am a Certified Instructor for American Red Cross. This app allows me go refresh myself anytime so I'm good to teach the students in my classes.,5,2013-03-07,1.3
51465a6c-fd3c-46e7-860d-5fe15394a2c6,A Google user,"This app is a great tool ,thank you American Red Cross for all you do.",5,2013-03-07,1.3
c697aea6-5d2e-402e-89b7-dd8e52e12628,A Google user,I love it its good to have in general great info,5,2013-03-06,1.3
2ec85510-3832-4c40-970a-6f52aa65c810,A Google user,Great!!!!!,5,2013-03-06,1.3
1dd28e31-5ae9-42b1-8cfc-37e65aa0eb8e,A Google user,An important app everyone needs to have!!!!!,5,2013-03-06,1.3
4e316008-6c8a-410b-b9f4-45d060baaa6d,A Google user,Nice app to have & review just in case of....,5,2013-03-05,1.3
747ab4dd-3606-4de3-a1ed-d0c7d66bc27a,A Google user,This is a great app to have.,5,2013-03-05,1.3
6ed5c7f1-86b8-4af4-ba9c-95038a733179,A Google user,very good but do i need my internet or will it work on the road ?,4,2013-03-05,1.3
2b4a7c91-60a5-4edb-9b10-9775dd2cf6c1,A Google user,Highly recommend this app to any and every one!,5,2013-03-05,1.3
54d4c4dc-69f6-4723-abaa-fc43b7bcd6b8,A Google user,Very handy. Excellent app.,5,2013-03-04,1.3
14d6457c-d23b-4276-a1a9-2c1c54bc6fb0,A Google user,Every one should get app,5,2013-03-04,1.3
cc163817-d71c-4ec8-990c-f5a5861882d0,A Google user,Easy to use and understand. Many useful features and works great!,5,2013-03-02,1.3
39709189-1b6d-472e-b572-c12931da1bee,A Google user,Use it to be prepared.,4,2013-02-27,1.3
ff539dfd-7792-4a6b-bf26-d4fcce1966d5,A Google user,Great for first aid lerning,5,2013-02-27,1.3
7b8bed44-1fdb-4d21-9b3e-017accc984e3,A Google user,My brother got stung by a bee and i didnt know what 2 do .it told me what  2 do:-) thanks!!!!,5,2013-02-23,
63210289-6999-471b-aadb-7db0f1ed7b38,A Google user,Great in any emergency and a great learning tool.,5,2013-02-22,1.3
45cedb1f-8cd2-4d87-aa72-e37e7e4f1437,A Google user,Nice!,5,2013-02-22,1.3
c70a0094-ca72-4431-b05b-6fc0f69ef642,A Google user,Excellent first aid. Very useful to study and take the tests over and over to be ready to help someone in need.,5,2013-02-21,1.3
1d20fab9-4c43-4fe9-8e8b-db17ec556cb6,A Google user,Perfect in every way!,5,2013-02-20,1.3
8bfa932e-3cdd-41f2-8b5b-fe5fabf9df44,A Google user,Comes in handy in class,5,2013-02-19,
145a3037-0433-4f24-ae20-5aae07ceb9d5,A Google user,5*,5,2013-02-19,1.3
f2832ee3-877c-4021-a574-012ca31ed951,A Google user,"Very nicely developed app, easy to find and learn anything one might need to know in home first aid",5,2013-02-19,1.3
d5b8e142-8d43-46b9-b1ec-1b3449c655fa,A Google user,The information given was great as accidents happen i learn more about first aid and the tests it has keeps me on track on what i have to do,4,2013-02-17,1.3
b0f6972e-0eed-4a5d-a744-53f13228a9c9,A Google user,Very useful in different situation,5,2013-02-16,1.3
f043451f-0c85-4e89-9d02-5743d6876ec5,A Google user,Great resource,5,2013-02-16,1.3
7383f3af-9769-449b-acbc-491ea371a66f,A Google user,Its great app to have,5,2013-02-15,1.3
7c57b991-b9a8-4acd-9c51-7555a2ca18c5,A Google user,You gotta try it,5,2013-02-12,1.3
c479cb78-b03c-4eb5-85e6-103be84c904e,A Google user,I'm 11 and I want to be a pharamedic,5,2013-02-10,1.3
6b178d4a-3a0f-4ad2-9123-7ff63e2e868a,A Google user,Very Practical,5,2013-02-09,
7f4c7218-663e-4c0a-80c1-2c63b35d8b79,A Google user,Great and very informative. Much better than St John's,5,2013-02-08,1.3
6fe7edb5-505e-4838-be99-72a8fda3e38f,A Google user,Very handy. Added to children phones.,5,2013-02-08,1.3
e7f4dc8b-17cf-43f9-973a-ecce718d0caa,A Google user,Great. It might save a life!,5,2013-02-08,1.3
90a08e56-ff92-422b-a803-38da07dff82f,A Google user,Very helpful. Thanks to the developers...good job!,5,2013-02-07,1.3
4fa26e2c-e074-49b9-996c-4f163c383070,A Google user,Great app! !,5,2013-02-07,
3a9507c6-4f6f-4f13-8083-ea54f9095dd9,A Google user,VERY IMPRESSIVE,5,2013-02-07,1.3
dbb6438d-f1e9-4e81-b922-a14c23979f8b,A Google user,Very easy to understand,5,2013-02-07,1.3
d6ebdd12-3d55-46bf-afef-4e0fb37549d3,A Google user,CPR bandages not here,3,2013-02-06,1.3
78573e03-b57f-4674-bb63-c7a6784100a3,A Google user,A lot of info for many emergencies. Very very helpful!!!,5,2013-02-06,1.3
7eba1bed-ff78-4938-9981-60543bc1610d,A Google user,"Is very helpful I love it
It's d best :)",5,2013-02-05,1.3
17d2bea6-9514-494b-96ae-da972d00035b,A Google user,This app provides training before someone gets hurt and can be used as a quick reference during a medical emergency.,5,2013-02-04,1.3
7d519bab-0cad-4325-95b4-d4f9f7c19b8d,A Google user,"Love this app. I tried the tests and surprisingly remembered most of my first aid skills from 6 years ago. If I ever need to use it, it could save a life.",5,2013-02-03,1.3
fead71fc-adb1-46f1-8282-3fee33bf250b,A Google user,Great. Everything you would expect from the red cross.,5,2013-02-01,
642a5499-cb23-47dc-8ead-12882e92fa9d,A Google user,"It would be nice if it went more in depth but for what it is, it rocks. Thanks Red Cross!",5,2013-01-31,1.3
0c588ed6-b714-4ea3-b4ff-fb99fe93fd49,A Google user,Period,5,2013-01-31,1.3
c310e7a6-fab5-455e-a8a2-2fb298f4e266,A Google user,"One never knows when an emergency can happen, having this apparently handy could make a real difference.",5,2013-01-30,1.3
c0866261-6a7a-46cd-86f3-7d15b1eb74ff,A Google user,This is very good and usefull..,4,2013-01-29,1.3
aea17b4e-9f9d-4793-8da8-59bb924d38db,A Google user,Very useful for emergencies perfect!!!,4,2013-01-29,1.3
599dbb60-672c-4d7a-be07-73c61b73d86d,A Google user,Not working in my Nexus 7. Can't see any content.,1,2013-01-27,1.3
e4831421-3b6f-44e7-8dd7-66b3e10cd577,A Google user,Shame on you. With so much data spying permissions I'm surprised you didn't ask for my bra and panty size too. Thanks but no thanks.,1,2013-01-26,
21283916-9bc6-4607-845b-500fcfb02a28,A Google user,"This is a great app to have for those ""O.M.G"" moments. Easy and to the point.",5,2013-01-25,1.3
03f7d584-803c-4408-9a73-c98d1dfe4d41,A Google user,I love this app. I am a lifeguard and my jr guards are all required to have this app. Very helpful rather you're a professional or not. Must have...,5,2013-01-24,
f33627a1-71c3-45cf-aa65-ee5a75ee39ee,A Google user,Very informative and user friendly,5,2013-01-24,1.3
36a57d3d-e4d9-4f00-9c13-070ccbd23958,A Google user,This is great. I have a 2 yr old aways hurting herself this app helps out alot,4,2013-01-21,
6d4f9ebc-cbef-465b-a9ce-d0344a7e7ecd,A Google user,Amazing!,4,2013-01-21,1.3
8d1f8f84-8105-4e8c-a507-1ea8e4c7f18f,A Google user,Ive been in law enforcement over 30 yrs and would have loved having this app earlier in my career! Definate need!!,4,2013-01-21,1.3
9d609c6d-52bf-46c3-9479-a1be772588a5,A Google user,Must have app,5,2013-01-18,1.3
adfb3ed9-8928-485b-b13f-702dff1859fa,A Google user,Any average - or out of practice - good Samaritan would GREATLY benefit from these simple Red Cross First Aid instructions right at their fingertips!  The quizes will impart confidence.  Must Have!,5,2013-01-17,1.3
ba0d92bc-598a-4109-a352-7486eb20203a,A Google user,It's really a informative app. I appreciate lots! Thank to the team!:-),5,2013-01-16,1.3
1404a55a-904d-4ea4-ad64-3977097c1824,A Google user,Great interface.  Very informative.,5,2013-01-15,1.3
69b96b0b-e874-411d-8b94-6fe37d67fe53,A Google user,5 stars!,5,2013-01-15,1.3
019845ae-edbf-40af-86cb-1ddea03c9a8b,A Google user,Great app get it,5,2013-01-15,1.3
831a1ea9-6530-4181-8d11-2750484545d5,A Google user,"This app is useful and concise. However, there is no information on what to do if you or someone you know is bitten by a venomous snake. Please add a section about snakes to the ""bites"" section!",4,2013-01-13,1.3
637f008f-9429-43b5-a72b-cbc0801c5c2f,A Google user,A treasure trove of info hopefully. I wont have to ever use it.,5,2013-01-13,1.3
c9ed2c0f-7f15-497d-86ca-a13a947739fe,A Google user,Very good app. Love how its right in my pocket when I need it,5,2013-01-12,1.3
cbf8da69-5eeb-4190-aa60-516792b5df49,A Google user,This is an app everyone should have lots of useful information,5,2013-01-12,1.3
eb27c088-a7e5-44b1-ad83-d15a2bd76c5b,A Google user,I am glad this app has helpful tips and pictures of what to do for basic help in an accident.,5,2013-01-12,1.3
46b9cf8b-ccbd-49da-ae5f-f641fc076f73,A Google user,Love it!!!,5,2013-01-12,1.3
ed402054-cf1f-465c-bf71-62795d3c0d55,A Google user,It worked well the first day but after that nothing would show up.,1,2013-01-10,1.3
a7d02912-c346-4a5f-8925-412228a47646,A Google user,Is not complete only simple issue. Don't get bitten by a snake - no info! That is just one example,2,2013-01-10,1.3
aced9aba-9208-4d65-9b22-1e07219a07e9,A Google user,Everyone should have this and hope you never need it.,5,2013-01-09,1.3
91030348-ce4d-456b-b805-927c343045a9,A Google user,Excellent application! Very informative for personal knowledge. Thank you....,5,2013-01-09,1.3
551a9225-4f93-4a51-a8a4-6d08096633e5,A Google user,Great app,4,2013-01-08,1.3
f3efc4c2-1be4-4846-9197-99c7743cdb40,A Google user,This app has great info and is worth keeping. Good job ARC,5,2013-01-08,1.3
bf1f4cc3-bdc0-4e1b-9b0d-7d87e7a2f819,A Google user,I use it constantly,5,2013-01-07,1.3
899be1b5-10be-482e-8e7e-a47b6e4c090d,A Google user,Very useful,5,2013-01-04,1.3
adc4c881-c461-429a-b06a-f6e7101bf342,A Google user,"This should be on everyones phone, tablet, computer, everything and everywhere!!",5,2013-01-03,1.3
b20821fc-bcda-4c1c-9ac1-b3a2f70fc62f,A Google user,Good to have when your doing home health.,5,2013-01-02,1.3
226ee40b-2ee6-4c44-aeac-8b7148ff229b,A Google user,Awesome app,5,2013-01-02,1.3
7c0d049c-9779-4cb3-8d30-bd0440c141a7,A Google user,Awesome app,5,2013-01-01,1.3
e2de6959-abae-489f-a7fc-b0c1f41737af,A Google user,Very good. Really very good.,5,2012-12-29,1.3
2537ebfb-67c1-4213-913d-db86ef2f35bf,A Google user,Very helpful/useful app.,5,2012-12-27,1.3
9d046f43-9d78-4d5b-80f1-efe7a3d8c3ea,A Google user,I wanted to upgrade my phone just to get this app. As a Red Cross volunteer I can practice what I preach.,5,2012-12-25,
20f5a117-5476-49b9-8baf-c34feea773da,A Google user,Its very helpful.,5,2012-12-24,1.3
d61f8594-a5b2-4f70-b120-1c827bdeb6c4,A Google user,"While a lot of the info on this app I would defer to common sense, there are a few gems that we could learn. Everyone could. So, worth a download and keeping on your phone and definitely a gander on the loo.",4,2012-12-23,1.3
58865fb7-17dc-4bf0-99ec-fa256904c1e7,A Google user,Great advice for emergency situations,5,2012-12-22,1.3
3cb09e60-d575-4051-ad59-6e62230f1674,A Google user,This is an awsome app. This helps out a lot! Thanks!,5,2012-12-21,1.3
e4648796-2230-440f-a7c2-9c8c068a9040,A Google user,"Has lots of information, this is a good reminder of all the information learned in class. All the features I tried worked as expected.",4,2012-12-19,1.3
fbfe0ae2-1de2-4d96-b98a-e5e70dd24f38,A Google user,"You can never be too prepared or informed. Well put together, better than the rest of the free first aid apps...having the best features from them all in 1 simple easy to use app. :-)",5,2012-12-17,1.3
416c23a0-773e-407d-a31e-8db5f1727888,A Google user,5stars for helping save lives ♡,5,2012-12-13,1.3
9532e06e-2445-4c77-a82c-4806c4194edc,A Google user,Very informative,5,2012-12-13,1.3
0372a9d9-a088-49a1-9f24-a24f2b80bbb7,A Google user,Great app,5,2012-12-13,
941197b0-614c-48e8-b459-f158964cf55b,A Google user,"Good visuals, good scenario situations and good answers to each situation.",5,2012-12-11,1.3
d0d660ac-dd8c-49d7-adf1-15271e9406b8,A Google user,This should be standard equipment on all mobile devices...,5,2012-12-07,1.3
a4bc1d11-24e1-4dd4-a7fb-4f35b21467c6,A Google user,This app will ultimately save many lives in emergencies.,5,2012-12-05,1.3
9993ae20-b5c7-47be-a8a8-c43b79cf0343,A Google user,This help me a lot to keep my family safe n my new baby. I think it should be a law that everyone should download this app,5,2012-12-05,1.3
1bda64d4-1c77-4620-a02d-2b900a6c71f4,A Google user,It's a really good app!!,5,2012-12-04,1.3
7240fad8-2179-4445-bf34-90ea877a54d7,A Google user,It helps me recall what i've learned from school and training..,5,2012-12-03,1.3
ed2b4d64-8004-46a5-ad0a-1040ebbac80c,A Google user,"I'm quite disappointed in the frequency this app falls back on ""call 911"". In an emergency it might be useful to actually have some actual first aid instructions.",2,2012-12-02,
3fb0b22a-e3b6-4035-9cb0-7d0a4739b4c8,A Google user,Great information that everyone should know or havr access to!,5,2012-11-30,1.3
e7b57fd3-1f6e-4e71-a12a-91c02e079c79,A Google user,"Great information and easy to use. Install all the ARC apps. All very helpful, highly recommend.",5,2012-11-28,1.3
cf46659b-3ce0-47a4-9cf4-c02d2b6a31e1,A Google user,Found myself this thanksgiving in need of the choking help. It was great to have this resource right at hand.,5,2012-11-27,1.3
d5f73bf1-f00f-4319-8660-842466405747,A Google user,This is amazing,1,2012-11-27,
d0e9b575-082a-41bc-bb94-f3efa48d560e,A Google user,Everyone should get this APP,5,2012-11-27,1.2
f7f0b16f-aa04-4e2d-8859-ea4e07dbe4e1,A Google user,I rate this an 11. It is so useful but hopefully I will never have to use the emergency section.,5,2012-11-27,1.3
d5656ef9-2cf9-48ca-a4d9-8388e9e3ef90,A Google user,"This is a nice app to have, even if you've never been in a situation like one of them. You just never know what could happen. I like the way it's organized too :)",5,2012-11-26,1.3
76b3fdd6-c5db-4902-9f37-cebb6bf0d512,A Google user,"wow this app is great, I am a CPR instructor and I actually show my students this app and it's really on the dot to what I teach. I took the little quizzes, these help you out basicly as a knowledge check. I was impressed because I thought it would be like a dictionary, but it has nice graphics.",5,2012-11-21,1.3
2ae55a34-f300-427e-94df-fc9a7310a1c6,A Google user,This app is a good tool to help in need of help,5,2012-11-21,1.3
a194cc6b-939b-456d-a862-ce68448642eb,A Google user,So good to have all this information in an easy to use app,5,2012-11-20,1.3
c6832483-2b00-4613-839a-26d6d0120712,A Google user,Excellent app,5,2012-11-19,
684a409b-b99e-4032-995f-e63f51b1f726,A Google user,The information contained in this app is very useful and accurate. Everyone should have this app but hopefully never need it.,5,2012-11-18,1.3
d47f276c-0700-430d-98b7-c3fa72747afe,A Google user,"Looking forward for new updates, keep working hard :)",5,2012-11-17,1.3
c9c6c97d-3053-4cea-b8c5-c17ee291ffc5,A Google user,This is a  great app.  and i know and hope it will be very useful for me and my family.,5,2012-11-17,1.3
2ecc522f-ec15-407e-80f3-a53529f2659b,A Google user,Everybody should know!,5,2012-11-16,
38b6487f-9e88-4209-9a39-f79712dbc92c,A Google user,This is a great app very helpful and detail and ease of use is nice.,5,2012-11-14,1.3
7598a97a-8ec5-467e-9f46-6c2b92108299,A Google user,Great app for volunteers.,5,2012-11-10,1.3
